CustomerSAPCode,CustomerName,SiteSAPCode,SiteName,ProductSAPCode,ProductTelRef,ProductName,Timestamp,Received Date,Report Date,Report Time,Oil Age in Hours,Interpretation,FCA Term Found,FCA Fault Code,FCA Service,AN,BN,NA,SI,AL,CR,CU,FE,PB,SN,MO,AG,MN,TI,V,BA,CA,MG,P,B,ZN,NI,LI,K,ZR,CD,S,KV40,KV100,Water KF Oven,Soot,Partical Count 4,Particle Count 6,Particle Count 14,ISO Code (3 figure),Flash FTIR,Diesel % in Oil,BN IP276,Ox Drect Area,Glycol %,PQ Index,Neut No.,Water,PRVOT,Status
,PROCESS MAINTENANCE SERVICES ,,PROWES,,5165643,NOT GIVEN,08/09/2022 00:00:00,2022-09-06,2022-09-08,2,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.0,0.6,0.0,0.3,0.0,24.0,0.4,0.0,2.7,0.0,0.1,0.0,0.0,0.0,2.8,0.0,455.0,0.4,8.9,0.1,0.2,0.0,,0.0,,316.3,,,,,,,,,,,,,10,,0.1,,Normal
,PROCESS MAINTENANCE SERVICES ,,PROWES,,5805288,NOT GIVEN,03/10/2022 00:00:00,2022-10-03,2022-10-03,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.8,4.0,0.3,0.2,1.1,6.3,0.0,0.9,0.0,0.0,0.1,0.2,1.2,0.3,9.4,0.5,196.0,0.9,13.0,0.4,0.5,0.0,,0.0,,323.5,,,,,,,,,,,,,10,,0.1,,Normal
,PROCESS MAINTENANCE SERVICES ,,PROWES,,5893543,NOT GIVEN,23/03/2023 00:00:00,2023-03-23,2023-03-23,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.5,21.0,1.7,1.9,0.4,173.0,0.0,0.0,0.0,0.0,1.6,0.1,0.0,0.0,0.9,0.1,317.0,2.8,47.0,0.0,0.1,0.7,,0.0,,293.2,,,,,,,,,,,,,10,,0.1,,Normal
,PROCESS MAINTENANCE SERVICES ,,PROWES,,5893539,NOT GIVEN,24/03/2023 00:00:00,2023-03-23,2023-03-24,1,,Viscosity not consistent with stated grade. Visible debris present; but not considered significant. Wear appears satisfactory. Advise monitor at the recommended sampling period. Re-confirm lubricant required / in use and system sampled and feedback if different to that stated on report.,viscosity,Fluid Condition,Training,,,1.6,3.7,0.7,1.0,0.2,109.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.7,19.0,0.6,272.0,0.4,67.0,0.0,4.1,0.5,,0.0,,211.2,,,,,,,,,,,,,10,,0.1,,Serious
,PROCESS MAINTENANCE SERVICES ,,PROWES,,5893540,NOT GIVEN,24/03/2023 00:00:00,2023-03-23,2023-03-24,1,,Viscosity not consistent with stated grade. Visible debris present; but not considered significant. Wear appears satisfactory. Advise monitor at the recommended sampling period. Re-confirm lubricant required / in use and system sampled and feedback if different to that stated on report.,viscosity,Fluid Condition,Training,,,1.4,2.4,0.4,0.9,0.1,100.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.9,19.0,0.1,273.0,0.3,44.0,0.0,3.9,0.2,,0.0,,212.7,,,,,,,,,,,,,10,,0.1,,Serious
,PROCESS MAINTENANCE SERVICES ,,PROWES,,5893541,NOT GIVEN,24/03/2023 00:00:00,2023-03-23,2023-03-24,1,,Viscosity not consistent with stated grade. Wear appears satisfactory. No significant contamination. Advise monitor at the recommended sampling period. Re-confirm lubricant required / in use and system sampled and feedback if different to that stated on report.,viscosity,Fluid Condition,Training,,,1.0,1.5,0.2,0.7,0.1,82.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.9,21.0,0.4,275.0,0.4,20.0,0.0,1.1,0.5,,0.0,,212.2,,,,,,,,,,,,,10,,0.1,,Serious
,PROCESS MAINTENANCE SERVICES ,,PROWES,,5893542,NOT GIVEN,24/03/2023 00:00:00,2023-03-23,2023-03-24,1,,Viscosity not consistent with stated grade. Visible debris present; but not considered significant. Wear appears satisfactory. Advise monitor at the recommended sampling period. Re-confirm lubricant required / in use and system sampled and feedback if different to that stated on report.,viscosity,Fluid Condition,Training,,,1.1,1.3,0.2,0.4,0.1,46.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.9,23.0,0.0,279.0,0.4,22.0,0.0,1.3,0.1,,0.0,,211.6,,,,,,,,,,,,,10,,0.1,,Serious
,QUALITY ASSURED IND SVCS,,QUALITY,,5437299,NOT GIVEN,14/01/2022 00:00:00,2022-01-13,2022-01-14,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.0,0.5,0.3,0.0,0.3,1.3,0.5,0.0,0.3,0.0,0.0,0.0,0.0,1.1,0.0,0.4,400.0,0.1,85.0,0.5,0.0,0.0,,0.0,,47.2,,151,,3922,1396,264,19/18/15,,,,,,10,0.21,0.1,,Normal
,QUALITY ASSURED IND SVCS,,QUALITY,,5364526,NOT GIVEN,07/03/2022 00:00:00,2022-03-03,2022-03-07,4,,Visible debris present. Silicon evident suggesting possible ingress of environmental contamination or a Silicon based product (e.g.  Silicon grease/assembly compound). Wear appears satisfactory. Action should be taken to correct - Consider fluid clean/change and/or filter change. ,iron,Wear Metals,Training,,,6.6,116.0,1.0,0.5,0.9,2.4,0.0,0.0,0.6,1.0,0.0,0.4,0.4,0.5,20.0,5.4,293.0,6.6,80.0,1.7,1.7,2.0,,0.1,,52.8,,101,,16544,2866,156,21/19/14,,,,,,10,0.32,0.1,,Serious
,QUALITY ASSURED IND SVCS,,QUALITY,,5490512,NOT GIVEN,28/03/2022 00:00:00,2022-03-22,2022-03-28,6,78487,Visible debris present. High neutralisation number. Wear appears satisfactory. Advice : Action should be taken to correct - Consider fluid clean/change and/or filter change.,neutralisation,Fluid Condition,Training,,,23.0,1.2,0.6,0.0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,1.8,1.4,1.7,2.0,33.0,0.1,0.2,3.1,,0.0,,54.6,,2352,,10747,3210,319,21/19/15,,,,,,10,0.52,0.1,,Serious
,QUALITY ASSURED IND SVCS,,QUALITY,,4046299,NOT GIVEN,03/05/2022 00:00:00,2022-04-29,2022-05-03,4,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.3,1.0,0.4,1.4,0.0,0.4,0.0,0.0,0.8,0.0,0.0,0.6,0.7,0.4,31.0,0.0,22.0,1.6,21.0,0.0,1.9,1.7,,0.5,,46.4,,65,,1748,533,65,18/16/13,,,,,,10,0.16,0.1,,Normal
,QUALITY ASSURED IND SVCS,,QUALITY,,4097406,NOT GIVEN,03/05/2022 00:00:00,2022-04-29,2022-05-03,4,,Wear appears satisfactory. No significant contamination. Advise monitor at the recommended sampling period.,satisfactory,Satisfactory,N/A,,,3.9,2.5,0.0,0.0,0.4,1.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,1.2,4.4,0.0,79.0,0.1,71.0,0.1,0.1,1.9,,0.0,,50.9,,94,,6214,1554,116,20/18/14,,,,,,10,0.24,0.1,,Normal
,QUALITY ASSURED IND SVCS,,QUALITY,,4171634,NOT GIVEN,13/07/2022 00:00:00,2022-07-11,2022-07-13,2,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,4.4,0.0,0.1,0.0,1.1,1.9,0.1,0.6,0.4,0.4,0.1,0.0,0.0,0.9,957.0,5.9,466.0,1.3,552.0,0.0,0.1,0.6,,0.1,,50.6,,312,,2209,802,61,18/17/13,,,,,,10,0.91,0.1,,Normal
,QUALITY ASSURED IND SVCS,,QUALITY,,4507201,NOT GIVEN,13/07/2022 00:00:00,2022-07-11,2022-07-13,2,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.5,1.9,0.2,0.0,1.8,3.0,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.9,994.0,6.1,472.0,0.2,624.0,0.4,0.0,0.5,,0.0,,50.3,,294,,2264,857,66,18/17/13,,,,,,10,0.87,0.1,,Normal
,QUALITY ASSURED IND SVCS,,QUALITY,,5437299,NOT GIVEN,13/07/2022 00:00:00,2022-07-11,2022-07-13,2,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.2,2.2,0.1,0.0,0.2,2.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,0.0,239.0,0.4,59.0,0.2,0.0,0.0,,0.0,,52.2,,20,,27296,3675,132,22/19/14,,,,,,10,0.36,0.1,,Normal
,QUALITY ASSURED IND SVCS,,QUALITY,,5297487,NOT GIVEN,20/09/2022 00:00:00,2022-09-16,2022-09-20,4,,Wear appears satisfactory. No significant contamination. Advise monitor at the recommended sampling period.,satisfactory,Satisfactory,N/A,,,7.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.8,2.2,2.7,0.0,5.3,0.3,1.2,0.0,0.0,0.0,,0.0,,45.8,,110,,36552,4786,226,22/19/15,,,,,,10,0.19,0.1,,Normal
,QUALITY ASSURED IND SVCS,,QUALITY,,5791833,NOT GIVEN,20/09/2022 00:00:00,2022-09-16,2022-09-20,4,,Water contamination. Sodium suggests possible environmental contamination or contamination with a sodium based product. Wear appears satisfactory. Action should be taken to correct - Consider fluid clean/change and/or filter change. Identify source of ingress into system (e.g. product storage conditions & system seals) and feedback findings.,iron,Wear Metals,Training,,,40.0,4.1,0.3,0.0,1.4,1.8,0.2,0.1,0.0,0.0,0.1,0.0,0.0,602.0,6.5,8.5,1.0,1.7,19.0,0.2,0.1,2.7,,0.0,,51.6,,3998,,9956,3259,484,20/19/16,,,,,,10,0.34,0.1,,Serious
,QUALITY ASSURED IND SVCS,,QUALITY,,4046299,NOT GIVEN,12/10/2022 00:00:00,2022-10-10,2022-10-12,2,,Wear appears satisfactory. No significant contamination. Advise monitor at the recommended sampling period.,satisfactory,Satisfactory,N/A,,,2.5,2.2,0.3,0.0,0.5,1.4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,10.0,1.9,1.2,61.0,0.4,88.0,0.0,0.0,1.5,,0.0,,51.7,,96,,7033,2041,192,20/18/15,,,,,,10,0.35,0.1,,Normal
,QUALITY ASSURED IND SVCS,,QUALITY,,4097406,NOT GIVEN,12/10/2022 00:00:00,2022-10-10,2022-10-12,2,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.8,1.6,0.5,0.0,0.2,1.3,0.9,1.3,0.0,0.0,0.0,0.0,0.0,6.4,4.7,0.1,80.0,0.0,89.0,0.2,0.0,1.7,,0.0,,51.3,,83,,2226,735,98,18/17/14,,,,,,10,0.35,0.1,,Normal
,QUALITY ASSURED IND SVCS,,QUALITY,,5821905,NOT GIVEN,08/11/2022 00:00:00,2022-11-07,2022-11-08,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.3,1.8,0.5,0.0,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,968.0,3.1,0.0,3.3,0.0,2.0,0.0,0.0,0.0,,0.0,,46.3,,,,,,,,,,,,,10,,0.1,,Normal
,QUALITY ASSURED IND SVCS,,QUALITY,,5821908,NOT GIVEN,08/11/2022 00:00:00,2022-11-07,2022-11-08,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.0,1.2,0.5,0.0,0.6,0.1,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1000.0,1.5,0.0,2.4,0.0,1.9,0.0,0.0,0.0,,0.0,,50.7,,,,,,,,,,,,,10,,0.1,,Normal
,QUALITY ASSURED IND SVCS,,QUALITY,,4853203,NOT GIVEN,22/12/2022 00:00:00,2022-12-21,2022-12-22,1,,Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.,satisfactory,Satisfactory,N/A,,,7.5,2.5,1.8,0.1,2.8,2.3,0.7,1.6,0.0,0.0,0.0,0.1,0.1,6.6,16.0,0.9,39.0,0.4,17.0,0.2,0.2,0.9,,0.0,,46.9,,,,56889,14607,1623,23/21/18,,,,,,10,,0.1,,Caution
,QUALITY ASSURED IND SVCS,,QUALITY,,5845741,NOT GIVEN,22/12/2022 00:00:00,2022-12-21,2022-12-22,1,,Sample appears inconsistent with stated product. Sample appears to be an oil. Possible sampling problem; advise resample to confirm. Re-confirm lubricant required / in use and system sampled and feedback if different to that stated on report.,inconsistent,Possible Sample Issue,Training,,,1.7,3.0,0.3,0.1,1.3,4.0,1.0,1.2,0.0,0.0,0.1,0.1,0.1,676.0,11.0,0.2,3.2,1.2,2.2,0.2,0.3,0.8,,0.0,,,,,,,,,,,,,,,,,,,Caution
,QUALITY ASSURED IND SVCS,,QUALITY,,5845747,NOT GIVEN,28/12/2022 00:00:00,2022-12-21,2022-12-28,7,,Water contamination. Wear appears satisfactory. Action should be taken to correct - Consider fluid clean/change and/or filter change. ,water,Contamination,Filtration or oil change,,,2.5,3.4,0.4,0.2,1.6,7.2,1.1,1.1,0.0,0.0,0.1,0.1,0.1,769.0,4.3,0.2,4.6,0.8,2.2,0.2,0.3,1.0,,0.0,,50.3,,2340,,8946,2658,230,20/19/15,,,,,,10,0.18,0.1,,Serious
,RWE GENERATION UK,,RWEMAR,,5017416,NOT GIVEN,05/01/2022 00:00:00,2022-01-04,2022-01-05,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,2.2,1.4,0.4,1.0,0.7,2.0,0.0,0.0,0.9,1.4,0.6,0.9,0.3,0.0,44.0,0.1,332.0,6.2,434.0,0.7,1.1,1.7,,0.8,,98.9,,,,,,,,,,,,,10,,0.1,,Normal
,RWE GENERATION UK,,RWEMAR,,5017409,NOT GIVEN,23/07/2022 00:00:00,2022-07-21,2022-07-23,2,,The level of Iron is higher than expected and suggests wear of gear or shaft type material. Advice : Resample at the next service intervention.,iron,Wear Metals,Training,,,0.3,3.5,0.3,4.8,0.6,321.0,0.0,1.2,1.2,0.0,3.4,0.9,1.8,0.0,30.0,0.0,219.0,15.0,5.5,2.7,1.5,0.0,,1.0,,148.2,,,,,,,,,,,,,30,,0.1,,Caution
,RWE GENERATION UK,,RWEMAR,,5017410,NOT GIVEN,23/07/2022 00:00:00,2022-07-21,2022-07-23,2,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.5,1.8,0.5,4.3,0.5,269.0,0.3,1.0,1.2,0.0,3.1,0.9,1.8,0.1,33.0,0.0,270.0,13.0,7.6,2.3,1.7,0.0,,1.0,,154.8,,,,,,,,,,,,,32,,0.1,,Normal
,RWE GENERATION UK,,RWEMAR,,5017416,NOT GIVEN,27/07/2022 00:00:00,2022-07-26,2022-07-27,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.0,1.8,0.0,0.8,0.8,2.4,0.0,1.4,1.1,0.0,0.7,0.6,1.7,0.3,46.0,0.2,344.0,3.1,432.0,1.1,1.3,1.1,,0.8,,98.7,,,,,,,,,,,,,10,,0.1,,Normal
,RWE GENERATION UK,,RWEMAR,,5270703,NOT GIVEN,27/07/2022 00:00:00,2022-07-27,2022-07-27,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,1.9,1.9,0.0,0.1,0.1,9.5,0.2,0.7,0.4,0.0,0.1,0.0,0.0,0.1,44.0,0.1,284.0,3.3,7.8,0.2,0.1,0.2,,0.1,,216.2,,,,,,,,,,,,,10,,0.1,,Normal
,RWE GENERATION UK,,RWEMAR,,5017421,NOT GIVEN,03/08/2022 00:00:00,2022-08-02,2022-08-03,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.7,13.0,0.3,4.0,0.5,231.0,0.5,1.8,0.7,0.0,3.4,1.3,0.0,0.2,5.8,1.0,260.0,15.0,17.0,3.4,2.7,2.3,,2.7,,150.7,,,,,,,,,,,,,40,,0.1,,Normal
,RWE GENERATION UK,,RWEMAR,,5017422,NOT GIVEN,03/08/2022 00:00:00,2022-08-02,2022-08-03,1,,The level of Iron is higher than expected and suggests wear of gear or shaft type material. Advice : Change oil if not changed when sampled.,iron,Wear Metals,Training,,,0.5,5.8,0.4,7.1,1.0,479.0,0.7,1.3,0.6,0.0,6.2,1.3,0.0,0.1,3.6,0.2,305.0,16.0,16.0,3.8,2.7,2.0,,2.7,,155.7,,,,,,,,,,,,,58,,0.1,,Serious
,RWE GENERATION UK,,RWEMAR,,5017416,NOT GIVEN,31/10/2022 00:00:00,2022-10-28,2022-10-31,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.8,0.7,0.0,0.2,0.7,2.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,42.0,0.2,321.0,0.0,427.0,0.5,0.0,0.0,,0.1,,98.9,,,,,,,,,,,,,10,,0.1,,Normal
,SEMAT_COURCELLES,,CEN_BLG_W_03976,,5458807,NOT GIVEN,20/01/2022 00:00:00,2022-01-20,2022-01-20,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,4.6,7.3,0.0,0.9,2.0,5.8,2.4,3.7,1.9,1.2,0.4,0.8,0.8,0.0,98.0,13.0,271.0,4.4,398.0,0.7,1.0,0.0,,0.7,,43.1,,,,979,222,28,17/15/12,,,,,,10,,0.1,,Normal
,SEMAT_COURCELLES,,CEN_BLG_W_03976,,5458808,NOT GIVEN,24/01/2022 00:00:00,2022-01-20,2022-01-24,4,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,1.1,0.4,0.1,0.0,0.2,0.6,0.6,1.1,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.0,17.0,0.6,11.0,0.0,0.0,0.0,,0.0,,46.4,,1278,,,,,19/16/12,,,,,,10,0.26,0.1,,Normal
,SERCO LTD NORTHLINK FERRIES,,NFLUFO,,5766279,NOT GIVEN,15/08/2022 00:00:00,2022-08-09,2022-08-15,6,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,11.0,6.5,2.5,0.3,33.0,25.0,1.5,3.6,0.3,0.1,0.7,0.2,0.2,0.2,10057.0,40.0,327.0,2.5,393.0,0.1,0.0,4.9,,0.1,,133.5,,,,,,,,,,,,,10,2.47,0.1,,Normal
,SERCO LTD NORTHLINK FERRIES,,NFLUFO,,5766281,NOT GIVEN,15/08/2022 00:00:00,2022-08-09,2022-08-15,6,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,6.9,4.4,1.6,0.1,0.5,3.2,1.9,0.4,0.6,0.0,0.5,0.1,0.1,0.1,6013.0,19.0,302.0,2.1,382.0,0.0,0.0,1.3,,0.1,,139.2,,,,,,,,,,,,,10,1.23,0.1,,Normal
,SERCO LTD NORTHLINK FERRIES,,NFLUFO,,5766282,NOT GIVEN,15/08/2022 00:00:00,2022-08-09,2022-08-15,6,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,1.3,1.4,1.8,0.1,31.0,6.1,1.1,0.0,0.4,0.0,0.3,0.0,0.0,0.1,95.0,0.2,334.0,0.4,290.0,0.8,0.0,0.4,,0.0,,59.9,,,,,,,,,,,,,10,0.80,0.1,,Normal
,SERCO LTD NORTHLINK FERRIES,,NFLUFO,,5766284,NOT GIVEN,15/08/2022 00:00:00,2022-08-09,2022-08-15,6,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,2.2,3.3,1.3,0.1,0.4,2.2,1.2,0.5,1.0,0.0,0.6,0.1,0.0,0.1,4922.0,13.0,313.0,1.8,397.0,0.0,0.0,0.8,,0.0,,139.0,,,,,,,,,,,,,10,0.99,0.1,,Normal
,SERCO LTD NORTHLINK FERRIES,,NFLUFO,,5766285,NOT GIVEN,15/08/2022 00:00:00,2022-08-09,2022-08-15,6,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,1.0,5.2,1.3,0.1,0.2,2.1,0.6,0.0,1.7,0.0,0.6,0.1,0.0,0.2,4006.0,14.0,299.0,4.6,384.0,0.0,0.0,0.4,,0.0,,138.0,,,,,,,,,,,,,10,0.95,0.1,,Normal
,SERCO LTD NORTHLINK FERRIES,,NFLUFO,,5766287,NOT GIVEN,15/08/2022 00:00:00,2022-08-09,2022-08-15,6,,Visible debris present. There is evidence of tin present; possibly from bearing/bush wear. Advice : Resample at the next service intervention.,bush,Wear Metals,Training,,,12.0,11.0,2.7,0.3,15.0,38.0,2.4,6.8,0.3,0.0,1.4,0.2,0.2,0.4,10177.0,41.0,271.0,1.8,326.0,0.2,0.0,2.2,,0.1,,128.7,,,,,,,,,,,,,10,1.31,0.1,,Caution
,SERCO LTD NORTHLINK FERRIES,,NFLUFO,,5766288,NOT GIVEN,15/08/2022 00:00:00,2022-08-09,2022-08-15,6,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,1.1,5.5,1.2,0.1,0.2,2.0,0.3,0.0,2.0,0.0,0.6,0.2,0.0,0.1,3798.0,13.0,277.0,4.0,356.0,0.0,0.0,0.6,,0.0,,138.0,,,,,,,,,,,,,10,0.79,0.1,,Normal
,SERCO LTD NORTHLINK FERRIES,,NFLUFO,,5766289,NOT GIVEN,15/08/2022 00:00:00,2022-08-09,2022-08-15,6,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,1.5,5.1,1.3,0.1,0.1,2.3,0.0,0.0,1.5,0.0,0.6,0.5,0.1,0.2,4028.0,15.0,298.0,5.1,389.0,0.0,0.0,0.6,,0.0,,137.2,,,,,,,,,,,,,10,0.96,0.1,,Normal
,SERCO LTD NORTHLINK FERRIES,,NFLUFO,,5766290,NOT GIVEN,15/08/2022 00:00:00,2022-08-09,2022-08-15,6,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.7,1.3,0.6,0.0,12.0,2.6,4.0,0.7,0.1,0.0,0.1,0.3,0.0,0.1,64.0,0.6,307.0,0.2,395.0,0.3,0.0,0.3,,0.0,,62.0,,,,,,,,,,,,,10,0.42,0.1,,Normal
,SERCO LTD NORTHLINK FERRIES,,NFLUFO,,5766286,NOT GIVEN,26/08/2022 00:00:00,2022-08-09,2022-08-26,17,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,1.1,5.6,1.4,0.1,0.1,1.9,0.2,0.0,2.0,0.0,0.6,2.0,0.0,0.1,3812.0,13.0,286.0,4.0,361.0,0.0,0.0,0.6,,0.0,,137.6,,,,,,,,,,,,,10,0.91,0.1,,Normal
,SEVERN TRENT WATER LTD,,704,,5761374,NOT GIVEN,08/08/2022 00:00:00,2022-08-02,2022-08-08,6,,Some values noted different to baseline and/or history; which is not necessarily a cause for concern & only flagged to highlight client should re-confirm information sent with sample is correct; so that we can ensure we are working to latest baselines. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted. Insufficient sample to carry out all tests.,insufficient sample,Possible Sample Issue,Training,,,1.3,0.0,0.0,0.0,0.3,0.9,1.0,0.0,0.5,0.0,0.0,0.0,0.0,2.5,1.8,0.6,406.0,0.1,15.0,0.1,0.0,0.0,,0.2,,,,,,,,,22/21/19,,,,,,10,,,,Caution
,SMURFIT KAPPA,,CEN_SMUBIR,,5856632,NOT GIVEN,03/04/2023 00:00:00,2023-03-30,2023-04-03,4,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.6,0.5,0.0,0.0,0.3,0.4,1.1,1.3,0.0,0.0,0.0,0.0,0.0,0.4,3.9,0.2,107.0,0.3,3.3,0.1,0.0,0.2,,0.0,,45.1,,40,,5514,1017,56,20/17/13,,,,,,10,0.48,0.1,,Normal
,SMURFIT KAPPA,,CEN_SMUBIR,,5963851,NOT GIVEN,21/04/2023 00:00:00,2023-04-17,2023-04-21,4,,Visible debris present. Water level serious. Wear appears satisfactory. Advice : Change fluid and check unit for source of contamination. Unable to carry out all tests due to high water content.,water,Contamination,Filtration or oil change,,,4.5,39.0,0.6,0.2,2.7,11.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,4.4,123.0,6.5,236.0,2.1,486.0,0.0,0.1,1.1,,0.0,,,,25000,,,,,,,,,,,10,1.19,10.0,,Serious
,SMURFIT KAPPA,,CEN_SMUBIR,,5870429,NOT GIVEN,24/04/2023 00:00:00,2023-04-17,2023-04-24,7,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.1,3.7,0.0,0.4,2.3,41.0,0.9,0.5,0.3,0.0,0.6,0.1,0.0,0.6,17.0,2.8,293.0,7.9,19.0,0.4,0.2,0.4,,0.1,,212.4,,96,,,,,24/22/17,,,,,,10,0.55,0.1,,Normal
,SMURFIT KAPPA,,CEN_SMUBIR,,5970583,NOT GIVEN,09/05/2023 00:00:00,2023-04-27,2023-05-09,12,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,1.2,1.5,0.8,0.2,0.2,21.0,0.0,0.0,8.6,0.0,0.6,0.1,0.0,1.3,423.0,17.0,372.0,28.0,11.0,0.0,0.0,0.0,,0.0,,222.0,,102,,,,,24/22/15,,,,,,10,0.54,0.1,,Normal
,SMURFIT KAPPA,,CEN_SMUBIR,,5970585,NOT GIVEN,12/05/2023 00:00:00,2023-04-27,2023-05-12,15,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.7,2.3,0.8,0.1,0.1,12.0,0.0,0.1,7.4,0.0,0.4,0.1,0.0,1.2,203.0,9.4,345.0,24.0,7.0,0.0,0.0,0.0,,0.0,,238.3,,86,,,,,24/22/13,,,,,,10,0.57,0.1,,Normal
,SMURFIT KAPPA,,CEN_SMUBIR,,5986968,NOT GIVEN,01/06/2023 00:00:00,2023-05-22,2023-06-01,10,,Visible debris present. Water contamination. Copper and Tin suggest possible wear of a bearing/bushing or bronze material. Advice : Change fluid and check unit for source of contamination. Resample at the next service intervention.,copper,Wear Metals,Training,,,1.5,9.3,0.4,0.7,432.0,83.0,1.3,42.0,0.0,0.1,0.7,0.1,0.0,2.0,23.0,1.0,435.0,13.0,13.0,7.0,0.2,0.0,,0.0,,392.1,,6684,,,,,25/24/22,,,,,,10,0.71,1.7,,Serious
,STANLEY ENGINEERED FASTENING,,SEFWAR,,5805703,NOT GIVEN,06/10/2022 00:00:00,2022-10-04,2022-10-06,2,,Sodium and Potassium suggest possible ingress of environmental contamination. High Aluminium evident indicating possible bearing/casing wear or Aluminium based grease source. The level of Iron; Nickel & Chrome suggests possible wear of steel components; most likely a gear / shaft. Advice : Change fluid and check unit for source of contamination. ,iron,Wear Metals,Training,,,445.0,12.0,61.0,39.0,28.0,473.0,2.9,3.8,0.8,0.0,16.0,5.5,1.9,1.5,15196.0,26.0,641.0,41.0,1155.0,14.0,0.5,133.0,,0.1,,56.1,,,,,,,,,,,,,32,,0.1,,Serious
,STANLEY ENGINEERED FASTENING,,SEFWAR,,5805704,NOT GIVEN,06/10/2022 00:00:00,2022-10-04,2022-10-06,2,,The Sodium and Potassium level suggests Clay/Potash contamination. High Aluminium evident indicating possible bearing/casing wear or Aluminium based grease source. The level of Iron & Chrome suggests possible wear of steel components; most likely a gear / shaft. Advice : Change fluid and check unit for source of contamination.  ,iron,Wear Metals,Training,,,430.0,32.0,38.0,26.0,24.0,360.0,4.3,0.0,0.0,0.0,12.0,2.7,0.5,0.4,15000.0,19.0,596.0,72.0,1013.0,9.5,0.1,135.0,,0.0,,56.6,,,,,,,,,,,,,12,,0.2,,Serious
,STAR REF - J BLAKEMANS,,STARBLAKE,,5732193,NOT GIVEN,21/04/2023 00:00:00,2023-04-17,2023-04-21,4,,Viscosity not consistent with stated grade. Visible debris present but wear appears satisfactory. Advice : Resample at the next service intervention. Re-confirm lubricant required / in use and system sampled and feedback if different to that stated on report.,viscosity,Fluid Condition,Training,,,0.0,2.1,0.0,0.0,0.0,0.7,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.0,1.1,0.1,0.0,0.2,,0.0,,61.6,,74,,3096,277,11,19/15/11,,,,,,11,0.06,0.1,,Serious
