CustomerSAPCode,CustomerName,SiteSAPCode,SiteName,ProductSAPCode,ProductTelRef,ProductName,Timestamp,Received Date,Report Date,Report Time,Oil Age in Hours,Interpretation,FCA Term Found,FCA Fault Code,FCA Service,AN,BN,NA,SI,AL,CR,CU,FE,PB,SN,MO,AG,MN,TI,V,BA,CA,MG,P,B,ZN,NI,LI,K,ZR,CD,S,KV40,KV100,Water KF Oven,Soot,Partical Count 4,Particle Count 6,Particle Count 14,ISO Code (3 figure),Flash FTIR,Diesel % in Oil,BN IP276,Ox Drect Area,Glycol %,PQ Index,Neut No.,Water,PRVOT,Status
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620844,FUCHS RENOLIN CLP GEAR OIL,12/04/2023 00:00:00,2023-04-11,2023-04-12,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,4.3,3.0,0.0,0.6,0.0,152.0,0.0,0.2,0.0,0.0,0.7,0.0,0.0,0.0,256.0,4.3,312.0,10.0,17.0,0.1,0.0,14.0,,0.0,,235.3,,,,,,,,,,,,,15,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620710,FUCHS RENOLIN CLP GEAR OIL,18/04/2023 00:00:00,2023-04-18,2023-04-18,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,2.3,1.8,0.6,0.9,0.0,91.0,0.0,0.2,0.0,0.0,0.9,0.0,0.0,0.2,73.0,2.4,327.0,7.0,15.0,0.0,0.0,9.0,,0.0,,225.1,,,,,,,,,,,,,12,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620778,FUCHS RENOLIN CLP GEAR OIL,02/05/2023 00:00:00,2023-05-02,2023-05-02,0,,Potassium suggests possible environmental contamination or contamination with a potassium based product. Wear appears satisfactory. Advice : Change fluid and check unit for source of contamination.,iron,Wear Metals,Training,,,10.0,2.0,1.7,1.0,30.0,65.0,1.0,1.3,0.9,0.4,1.3,0.5,0.5,0.6,125.0,8.5,352.0,16.0,59.0,0.5,0.4,54.0,,0.4,,325.0,,,,,,,,,,,,,18,,0.1,,Serious
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620811,FUCHS RENOLIN CLP GEAR OIL,02/05/2023 00:00:00,2023-05-02,2023-05-02,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.6,1.1,1.1,0.1,0.0,33.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,35.0,4.2,354.0,9.1,74.0,0.0,8.9,9.3,,0.0,,204.3,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620816,FUCHS RENOLIN CLP GEAR OIL,02/05/2023 00:00:00,2023-05-02,2023-05-02,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.8,2.1,1.3,0.6,0.0,58.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,10.0,1.8,398.0,10.0,9.2,0.0,3.9,4.0,,0.0,,221.1,,,,,,,,,,,,,11,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620824,FUCHS RENOLIN CLP GEAR OIL,02/05/2023 00:00:00,2023-05-02,2023-05-02,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,1.2,12.0,5.0,0.0,0.0,5.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.3,14.0,2.9,388.0,4.8,9.7,0.0,0.2,6.5,,0.0,,217.3,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620835,FUCHS RENOLIN CLP GEAR OIL,02/05/2023 00:00:00,2023-05-02,2023-05-02,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,2.0,1.1,1.2,0.4,0.7,12.0,0.0,0.5,0.4,0.1,0.5,0.3,0.3,0.3,69.0,2.2,386.0,7.1,32.0,0.1,0.2,4.5,,0.2,,226.7,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620838,FUCHS RENOLIN CLP GEAR OIL,02/05/2023 00:00:00,2023-05-02,2023-05-02,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,2.5,2.3,1.0,0.1,0.0,13.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,14.0,3.0,332.0,7.7,10.0,0.0,0.2,18.0,,0.0,,212.9,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620840,FUCHS RENOLIN CLP GEAR OIL,02/05/2023 00:00:00,2023-05-02,2023-05-02,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,4.7,0.9,1.2,0.3,1.0,80.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,40.0,3.3,366.0,8.9,98.0,0.0,0.0,14.0,,0.0,,227.9,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620844,FUCHS RENOLIN CLP GEAR OIL,02/05/2023 00:00:00,2023-05-02,2023-05-02,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,4.3,2.5,1.2,0.6,0.0,130.0,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,252.0,5.6,360.0,10.0,23.0,0.0,0.1,11.0,,0.0,,240.3,,,,,,,,,,,,,16,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5646037,FUCHS RENOLIN CLP GEAR OIL,02/05/2023 00:00:00,2023-05-02,2023-05-02,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,48.0,6.5,2.9,0.5,0.0,84.0,0.0,0.0,0.0,0.0,1.9,0.5,0.0,3.6,19.0,11.0,364.0,2.1,138.0,0.0,0.0,7.2,,0.0,,228.6,,,,,,,,,,,,,28,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620828,FUCHS RENOLIN CLP GEAR OIL,03/05/2023 00:00:00,2023-05-02,2023-05-03,1,,Visible debris present. Viscosity not consistent with stated grade. Wear appears satisfactory. Advice : Resample at the next service intervention. Re-confirm lubricant required / in use and system sampled and feedback if different to that stated on report.,viscosity,Fluid Condition,Training,,,2.7,14.0,1.0,0.1,0.1,8.7,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.9,26.0,4.8,293.0,2.2,18.0,0.0,2.5,19.0,,0.0,,290.7,,,,,,,,,,,,,10,,0.1,,Serious
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620669,FUCHS RENOLIN CLP GEAR OIL,04/05/2023 00:00:00,2023-05-02,2023-05-04,2,,Visible debris present. The levels of Copper and Tin suggest possible wear of a bearing or bush type material. Advice : Change oil if not changed when sampled. Check unit for abnormal noise and heat and feedback findings before next sample.,copper,Wear Metals,Training,,,34.0,3.6,0.1,0.7,1928.0,136.0,45.0,122.0,0.4,0.3,1.2,0.3,0.0,0.9,23.0,5.8,326.0,9.8,15.0,2.1,0.2,13.0,,0.0,,329.0,,,,,,,,,,,,,10,,0.1,,Serious
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620681,FUCHS RENOLIN CLP GEAR OIL,04/05/2023 00:00:00,2023-05-02,2023-05-04,2,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,12.0,1.7,0.0,0.7,0.4,55.0,1.0,0.7,0.0,0.0,0.6,0.1,0.0,0.3,403.0,5.2,310.0,16.0,31.0,0.3,0.1,10.0,,0.0,,223.5,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620694,FUCHS RENOLIN CLP GEAR OIL,04/05/2023 00:00:00,2023-05-02,2023-05-04,2,,Potassium consistent with Clay/Potash ingress. Wear appears satisfactory. Advice : Resample at the next service intervention.,potassium,Contamination,Appraisal,,,11.0,1.9,0.0,0.2,0.4,33.0,0.8,1.8,0.3,0.0,0.4,0.1,0.0,0.3,301.0,7.7,304.0,12.0,22.0,0.2,0.1,31.0,,0.0,,224.6,,,,,,,,,,,,,10,,0.1,,Caution
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620790,FUCHS RENOLIN CLP GEAR OIL,04/05/2023 00:00:00,2023-05-02,2023-05-04,2,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.8,17.0,0.2,1.0,1.0,73.0,0.4,0.0,2.7,0.0,0.5,0.1,0.0,0.3,19.0,2.2,283.0,12.0,24.0,0.3,2.1,9.3,,0.0,,225.4,,,,,,,,,,,,,12,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5646036,FUCHS RENOLIN CLP GEAR OIL,04/05/2023 00:00:00,2023-05-02,2023-05-04,2,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.7,13.0,1.9,1.0,0.8,111.0,0.9,3.1,0.3,0.0,0.8,0.3,0.0,0.4,10.0,2.4,283.0,12.0,12.0,0.3,0.2,8.0,,0.0,,219.5,,,,,,,,,,,,,11,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620670,FUCHS RENOLIN CLP GEAR OIL,05/05/2023 00:00:00,2023-05-02,2023-05-05,3,,Oil appears cloudy. Potassium suggests ingress of environmental contamination. Wear appears satisfactory. Advice : Resample at the next service intervention. ,iron,Wear Metals,Training,,,8.1,1.4,0.0,0.1,0.2,20.0,1.4,1.4,0.3,0.1,0.2,0.0,0.0,0.6,58.0,6.0,248.0,7.4,6.6,0.1,0.1,33.0,,0.1,,217.6,,,,,,,,,,,,,13,,0.1,,Caution
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620703,FUCHS RENOLIN CLP GEAR OIL,13/05/2023 00:00:00,2023-05-12,2023-05-13,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,1.6,3.9,0.5,0.2,1.4,37.0,0.7,1.6,0.1,0.0,0.6,0.1,0.1,0.2,25.0,1.9,269.0,0.0,23.0,0.2,1.0,9.3,,0.0,,206.8,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620705,FUCHS RENOLIN CLP GEAR OIL,13/05/2023 00:00:00,2023-05-12,2023-05-13,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,1.1,2.6,0.4,0.0,0.8,11.0,0.6,1.6,0.1,0.0,0.1,0.1,0.1,0.0,22.0,1.1,278.0,0.0,13.0,0.2,0.8,5.1,,0.0,,205.8,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620710,FUCHS RENOLIN CLP GEAR OIL,17/05/2023 00:00:00,2023-05-17,2023-05-17,0,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,2.5,1.7,0.3,0.7,0.3,72.0,0.0,1.2,0.2,0.0,0.8,0.1,0.0,0.0,65.0,2.2,321.0,16.0,14.0,0.1,0.2,9.0,,0.0,,223.7,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620778,FUCHS RENOLIN CLP GEAR OIL,25/05/2023 00:00:00,2023-05-24,2023-05-25,1,,Potassium consistent with Clay/Potash ingress. Wear appears satisfactory. Advice : Change fluid and check unit for source of contamination.  ,potassium,Contamination,Appraisal,,,15.0,2.3,0.6,0.5,33.0,79.0,1.4,0.0,0.0,0.0,1.0,0.1,0.0,0.2,59.0,8.0,332.0,11.0,41.0,0.2,0.1,55.0,,0.0,,329.7,,,,,,,,,,,,,27,,0.1,,Serious
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620790,FUCHS RENOLIN CLP GEAR OIL,25/05/2023 00:00:00,2023-05-24,2023-05-25,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.0,18.0,0.7,1.1,3.0,73.0,0.0,0.0,2.4,0.0,0.5,0.2,0.0,0.2,24.0,1.8,278.0,10.0,29.0,0.0,1.7,8.6,,0.0,,227.3,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5646036,FUCHS RENOLIN CLP GEAR OIL,25/05/2023 00:00:00,2023-05-24,2023-05-25,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.6,18.0,4.1,1.0,3.3,103.0,0.0,0.5,0.2,0.0,0.8,0.3,0.1,0.2,20.0,2.6,275.0,11.0,14.0,0.1,0.3,6.8,,0.0,,221.9,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620669,FUCHS RENOLIN CLP GEAR OIL,01/06/2023 00:00:00,2023-05-30,2023-06-01,2,,The levels of Copper and Tin are higher than expected and suggest the presence of wear debris from a bronze material. Advice : Change oil if not changed when sampled. Check unit for abnormal noise and heat and feedback findings before next sample. Resample at the next service intervention.,copper,Wear Metals,Training,,,27.0,4.2,0.2,0.8,1794.0,149.0,3.2,130.0,0.1,0.2,1.2,0.3,0.0,0.9,12.0,2.9,312.0,7.3,17.0,1.8,0.2,8.9,,0.0,,343.5,,,,,,,,,,,,,10,,0.1,,Serious
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620670,FUCHS RENOLIN CLP GEAR OIL,01/06/2023 00:00:00,2023-05-30,2023-06-01,2,,Potassium consistent with Clay/Potash ingress. Wear appears satisfactory. Advice : Resample at the next service intervention.,potassium,Contamination,Appraisal,,,6.1,2.4,0.0,0.2,0.1,33.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.2,71.0,4.4,294.0,5.2,8.3,0.0,0.0,30.0,,0.0,,219.2,,,,,,,,,,,,,34,,0.1,,Caution
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620681,FUCHS RENOLIN CLP GEAR OIL,01/06/2023 00:00:00,2023-05-30,2023-06-01,2,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,9.3,2.2,0.0,0.7,0.5,61.0,0.0,0.3,0.1,0.0,0.7,0.1,0.1,0.1,488.0,5.1,346.0,13.0,35.0,0.0,0.0,12.0,,0.0,,224.1,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620694,FUCHS RENOLIN CLP GEAR OIL,01/06/2023 00:00:00,2023-05-30,2023-06-01,2,,Potassium consistent with Clay/Potash ingress. Wear appears satisfactory. Advice : Resample at the next service intervention.,potassium,Contamination,Appraisal,,,6.8,1.6,0.1,0.2,0.4,24.0,0.0,0.0,0.2,0.0,0.4,0.0,0.1,0.3,244.0,5.9,313.0,9.0,24.0,0.0,0.0,27.0,,0.0,,226.2,,,,,,,,,,,,,10,,0.1,,Caution
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620816,FUCHS RENOLIN CLP GEAR OIL,01/06/2023 00:00:00,2023-05-30,2023-06-01,2,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,1.7,2.8,0.4,1.3,0.4,140.0,0.0,0.0,0.1,0.0,1.0,0.1,0.0,0.3,14.0,1.7,331.0,8.7,13.0,0.1,12.0,6.8,,0.0,,224.4,,,,,,,,,,,,,11,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620824,FUCHS RENOLIN CLP GEAR OIL,01/06/2023 00:00:00,2023-05-30,2023-06-01,2,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,1.7,11.0,4.3,0.0,0.2,7.1,0.8,0.2,0.1,0.0,0.1,0.1,0.0,0.1,19.0,2.6,317.0,7.0,9.8,0.1,0.8,6.8,,0.0,,219.7,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620828,FUCHS RENOLIN CLP GEAR OIL,01/06/2023 00:00:00,2023-05-30,2023-06-01,2,,Potassium consistent with Clay/Potash ingress. Wear appears satisfactory. Advice : Resample at the next service intervention.,potassium,Contamination,Appraisal,,,5.5,30.0,0.2,0.5,0.3,59.0,0.0,0.0,0.1,0.0,0.8,0.1,0.0,1.7,26.0,5.5,261.0,2.7,35.0,0.1,7.0,36.0,,0.0,,216.6,,,,,,,,,,,,,10,,0.1,,Caution
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620835,FUCHS RENOLIN CLP GEAR OIL,01/06/2023 00:00:00,2023-05-30,2023-06-01,2,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,2.0,0.9,0.0,0.1,0.3,15.0,0.3,0.3,0.2,0.0,0.2,0.0,0.1,0.4,29.0,1.7,327.0,4.1,17.0,0.0,0.0,6.3,,0.0,,229.3,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620838,FUCHS RENOLIN CLP GEAR OIL,01/06/2023 00:00:00,2023-05-30,2023-06-01,2,,Visible debris present. Potassium suggests ingress of environmental contamination. Wear appears satisfactory. Advice : Resample at the next service intervention. ,iron,Wear Metals,Training,,,3.1,3.5,0.1,0.1,0.2,17.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,17.0,3.2,302.0,11.0,7.0,0.0,0.0,30.0,,0.0,,213.0,,,,,,,,,,,,,10,,0.1,,Caution
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620840,FUCHS RENOLIN CLP GEAR OIL,01/06/2023 00:00:00,2023-05-30,2023-06-01,2,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,5.4,1.2,0.2,0.3,1.3,68.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.3,33.0,2.6,331.0,9.7,83.0,0.0,0.0,15.0,,0.0,,241.5,,,,,,,,,,,,,16,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620844,FUCHS RENOLIN CLP GEAR OIL,01/06/2023 00:00:00,2023-05-30,2023-06-01,2,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,1.3,0.7,0.0,0.1,0.1,23.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.1,48.0,1.1,327.0,4.6,6.3,0.1,0.0,2.2,,0.0,,224.8,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - PROCESSING,,CEN_CPL_PROCESSING,,5620811,FUCHS RENOLIN CLP GEAR OIL,05/06/2023 00:00:00,2023-05-30,2023-06-05,6,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,5.4,3.2,0.0,0.0,0.2,9.2,0.3,0.5,0.2,0.0,0.1,0.0,0.0,0.9,20.0,6.0,273.0,7.6,19.0,0.0,2.3,17.0,,0.0,,213.8,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - TEESDOCK,,CPL_TEESDOCK,,1389928,FUCHS RENOLIN CLP GEAR OIL,20/04/2022 00:00:00,2022-04-19,2022-04-20,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.6,4.2,0.5,0.5,0.2,51.0,0.3,0.0,0.1,0.0,0.4,0.1,0.0,0.5,6.0,0.9,293.0,12.0,26.0,0.2,0.3,11.0,,0.0,,292.5,,,,,,,,,,,,,14,,0.1,,Normal
,CLEVELAND POTASH - TEESDOCK,,CPL_TEESDOCK,,571770,FUCHS RENOLIN CLP GEAR OIL,27/04/2022 00:00:00,2022-04-26,2022-04-27,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,6.9,67.0,23.0,0.3,1.4,19.0,0.0,0.0,0.0,0.0,0.0,0.7,1.1,0.2,0.0,4.9,313.0,8.5,3.6,0.9,1.6,3.6,,0.0,,323.8,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - TEESDOCK,,CPL_TEESDOCK,,571771,FUCHS RENOLIN CLP GEAR OIL,27/04/2022 00:00:00,2022-04-26,2022-04-27,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.9,35.0,12.0,0.3,0.1,12.0,0.0,0.0,0.0,0.0,0.0,0.5,1.1,0.3,0.0,2.6,315.0,8.1,2.7,0.0,1.3,3.4,,0.0,,320.9,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - TEESDOCK,,CPL_TEESDOCK,,571772,FUCHS RENOLIN CLP GEAR OIL,27/04/2022 00:00:00,2022-04-26,2022-04-27,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,2.6,22.0,7.4,0.3,0.2,6.8,0.0,0.0,0.0,0.0,0.0,0.5,1.1,0.2,0.0,2.4,307.0,8.4,2.6,0.0,1.5,2.5,,0.0,,315.5,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - TEESDOCK,,CPL_TEESDOCK,,5131994,FUCHS RENOLIN CLP GEAR OIL,04/05/2022 00:00:00,2022-05-03,2022-05-04,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.7,1.9,0.2,0.1,0.3,9.3,0.6,0.6,0.3,0.0,0.3,0.1,0.0,0.7,8.8,1.0,341.0,9.3,6.9,0.1,0.6,4.1,,0.1,,244.4,,,,,,,,,,,,,11,,0.1,,Normal
,CLEVELAND POTASH - TEESDOCK,,CPL_TEESDOCK,,5131995,FUCHS RENOLIN CLP GEAR OIL,04/05/2022 00:00:00,2022-05-03,2022-05-04,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.8,1.8,0.1,0.2,0.3,16.0,0.9,0.0,0.3,0.0,0.4,0.1,0.0,0.7,8.4,1.0,306.0,9.2,7.5,0.1,0.8,1.8,,0.1,,215.1,,,,,,,,,,,,,19,,0.1,,Normal
,CLEVELAND POTASH - TEESDOCK,,CPL_TEESDOCK,,5131997,FUCHS RENOLIN CLP GEAR OIL,04/05/2022 00:00:00,2022-05-03,2022-05-04,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.9,2.0,0.0,0.2,0.3,22.0,0.4,0.9,0.4,0.0,0.3,0.0,0.0,3.8,8.8,0.3,297.0,8.8,6.9,0.2,0.5,5.8,,0.1,,217.8,,,,,,,,,,,,,12,,0.1,,Normal
,CLEVELAND POTASH - TEESDOCK,,CPL_TEESDOCK,,5132000,FUCHS RENOLIN CLP GEAR OIL,04/05/2022 00:00:00,2022-05-03,2022-05-04,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,6.3,5.9,0.9,0.1,0.5,9.0,0.9,1.0,0.5,0.0,1.6,0.1,0.0,0.8,17.0,2.8,286.0,3.1,19.0,0.2,3.9,9.1,,0.0,,235.6,,,,,,,,,,,,,14,,0.1,,Normal
,CLEVELAND POTASH - TEESDOCK,,CPL_TEESDOCK,,5132001,FUCHS RENOLIN CLP GEAR OIL,04/05/2022 00:00:00,2022-05-03,2022-05-04,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,2.8,2.6,0.0,0.2,0.2,4.3,0.0,1.2,0.2,0.0,0.4,0.0,0.0,0.4,8.1,0.3,284.0,3.0,14.0,0.2,4.3,1.3,,0.0,,228.2,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - TEESDOCK,,CPL_TEESDOCK,,5132002,FUCHS RENOLIN CLP GEAR OIL,04/05/2022 00:00:00,2022-05-03,2022-05-04,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.5,9.4,0.3,0.1,0.3,5.4,0.7,0.7,0.0,0.0,0.3,0.0,0.0,1.7,11.0,0.3,278.0,3.0,18.0,0.1,3.3,4.7,,0.1,,230.3,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - TEESDOCK,,CPL_TEESDOCK,,5131998,FUCHS RENOLIN CLP GEAR OIL,05/05/2022 00:00:00,2022-05-03,2022-05-05,2,,Small amount of visible free water and debris present in sample. Wear appears satisfactory. Possible sampling problem; advise resample to confirm.,water,Satisfactory,N/A,,,4.2,1.7,0.0,0.2,0.2,53.0,0.4,0.4,0.2,0.0,0.7,0.0,0.0,0.3,2.9,0.0,265.0,8.1,7.2,0.1,0.9,4.0,,0.0,,214.9,,,,,,,,,,,,,18,,0.1,,Serious
,CLEVELAND POTASH - TEESDOCK,,CPL_TEESDOCK,,571853,FUCHS RENOLIN CLP GEAR OIL,11/05/2022 00:00:00,2022-05-03,2022-05-11,8,,Viscosity not consistent with stated grade. Visible debris present but wear appears satisfactory. Advice : Resample at the next service intervention. Re-confirm lubricant required / in use and system sampled and feedback if different to that stated on report.,viscosity,Fluid Condition,Training,,,5.4,16.0,1.0,0.4,20.0,33.0,0.6,2.9,0.2,2.7,0.2,1.1,0.1,12.0,3.3,0.6,412.0,17.0,3.2,0.2,2.5,2.0,,0.0,,499.2,,,,,,,,,,,,,11,,0.1,,Serious
,CLEVELAND POTASH - TEESDOCK,,CPL_TEESDOCK,,571853,FUCHS RENOLIN CLP GEAR OIL,13/05/2022 00:00:00,2022-05-03,2022-05-13,10,,Viscosity not consistent with stated grade. Non-homogenous appearance. Visible free water and debris. Advice : Resample at the next service intervention. Re-confirm lubricant required / in use and system sampled and feedback if different to that stated on report.,viscosity,Fluid Condition,Training,,,3.7,16.0,2.7,0.2,12.0,4.1,1.5,2.3,1.2,2.6,0.1,6.9,0.1,1.2,4.0,0.7,1623.0,25.0,2.4,0.1,1.5,0.0,,0.0,170.0,480.2,,,,,,,,,,,,,10,,0.1,,Serious
,CLEVELAND POTASH - TEESDOCK,,CPL_TEESDOCK,,1389924,FUCHS RENOLIN CLP GEAR OIL,27/05/2022 00:00:00,2022-05-26,2022-05-27,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.1,1.4,0.4,0.9,0.4,6.7,0.0,0.0,0.5,0.0,1.4,0.5,0.2,0.0,0.0,1.2,155.0,2.6,5.6,0.0,1.8,1.8,,0.0,,210.1,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - TEESDOCK,,CPL_TEESDOCK,,571738,FUCHS RENOLIN CLP GEAR OIL,31/05/2022 00:00:00,2022-05-30,2022-05-31,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,2.1,11.0,0.4,0.3,26.0,58.0,0.5,0.6,0.1,0.0,0.4,0.1,0.0,0.4,20.0,1.7,323.0,8.8,18.0,0.3,0.3,7.7,,0.0,,321.2,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - TEESDOCK,,CPL_TEESDOCK,,571741,FUCHS RENOLIN CLP GEAR OIL,31/05/2022 00:00:00,2022-05-30,2022-05-31,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,2.4,10.0,0.1,1.2,25.0,94.0,0.4,1.5,0.0,0.0,0.7,0.2,0.0,0.1,35.0,2.4,310.0,8.1,25.0,0.3,0.6,8.5,,0.0,,325.5,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - TEESDOCK,,CPL_TEESDOCK,,1389925,FUCHS RENOLIN CLP GEAR OIL,20/06/2022 00:00:00,2022-06-16,2022-06-20,4,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.8,26.0,2.9,1.3,2.6,81.0,0.0,1.2,0.9,0.0,1.3,1.4,0.6,0.8,65.0,1.8,253.0,10.0,43.0,1.0,12.0,12.0,,0.2,,228.2,,,,,,,,,,,,,53,,0.1,,Normal
